gen	time	h	d
47573	7048	319.01346	100.31246
47574	7035	319.4281	100.61255
47575	6993	319.73044	100.47291
47576	7104	319.24966	100.57728
47577	7016	319.37332	100.59296
47578	7029	319.7612	100.91535
47579	7017	320.082	100.931366
47580	7024	319.7734	100.91519
47581	7023	319.82886	101.07759
47582	7046	319.6054	100.644226
47583	7022	319.2128	101.03619
47584	7061	319.50882	101.06285
47585	6929	319.2308	101.269135
47586	6891	318.7874	101.57353
47587	6945	318.9566	101.81182
47588	6886	319.12943	101.50527
47589	6887	319.0718	101.78155
47590	6941	319.10373	102.05561
47591	6915	319.57767	101.695045
47592	6998	319.12268	101.20888
47593	7033	318.98108	100.7298
47594	7021	318.8452	101.02602
47595	6874	318.60736	101.23897
47596	6975	318.18494	100.91647
47597	6965	317.8081	100.562935
47598	7064	317.7294	100.79281
47599	7039	317.99603	100.52064
47600	6961	318.28564	100.7193
47601	6970	318.08765	100.61443
47602	6998	317.92786	100.46189
47603	7060	318.04572	100.85757
47604	7019	318.29025	100.89887
47605	6937	317.9674	100.76794
47606	6971	317.88736	100.79136
47607	7001	318.25168	100.32046
47608	6973	317.7731	100.248535
47609	7058	318.12106	100.59651
47610	7001	317.688	100.3019
47611	7045	317.32086	100.69735
47612	7042	317.55542	100.60149
47613	6910	317.70093	100.33083
47614	6976	317.76752	100.82321
47615	7019	317.71017	100.851715
47616	7016	318.153	100.52392
47617	6966	318.21515	100.89667
47618	6967	318.1783	101.11572
47619	6943	318.30743	100.80028
47620	7050	317.96356	101.01274
47621	6978	317.59354	100.71292
47622	7000	317.39777	100.475266
47623	7001	317.00443	100.03177
47624	7008	317.1643	100.16133
47625	6988	317.33847	99.80334
47626	7024	317.72342	100.1405
47627	6933	317.47412	100.41407
47628	7002	317.25565	100.49323
47629	6955	317.44772	100.39247
47630	6863	317.6251	100.48219
47631	6924	317.74255	100.83158
47632	7038	317.81924	100.36372
47633	6976	318.14795	100.309944
47634	7015	318.1643	100.80108
47635	7068	317.9201	101.088066
47636	6914	317.88818	100.781105
47637	6947	317.43463	100.570946
47638	6911	317.42828	100.702545
47639	6910	317.7856	100.95975
47640	6965	317.8801	101.30772
47641	6930	317.79663	101.47632
47642	6862	317.78806	101.60522
47643	6847	317.50452	101.871574
47644	6915	317.40353	101.657104
47645	6906	317.60748	101.48976
47646	6947	317.74527	101.85294
47647	6895	317.80118	101.92351
47648	6857	317.64343	101.80509
47649	6865	317.3053	101.398834
47650	6945	317.4816	101.78383
47651	6851	317.12738	101.47462
47652	6840	316.813	101.461586
47653	6922	316.9453	101.85882
47654	6789	316.68118	101.61418
47655	6920	317.11945	101.21359
47656	6984	317.0178	101.569565
47657	6884	317.3831	101.86988
47658	6907	317.05853	101.99785
47659	6870	317.19	102.462395
47660	6825	317.0245	102.71389
47661	6786	316.988	102.520454
47662	6911	316.80258	102.55513
47663	6745	316.53607	102.07102
47664	6905	316.66946	102.161285
47665	6943	316.2118	102.04123
47666	6901	315.75235	102.24661
47667	6789	316.0216	102.26242
47668	6919	316.4462	102.394295
47669	6825	316.50616	102.46298
47670	6874	316.1369	102.18588
47671	6835	315.9711	102.00524
47672	6804	316.30307	101.77722
47673	6886	316.35202	101.28602
47674	6896	316.53577	101.57795
47675	6876	316.66403	101.59363
47676	6801	317.12238	101.92026
47677	7001	316.93146	102.201
47678	6897	317.32626	101.95834
47679	6871	317.1625	101.71003
47680	6941	317.59656	101.71127
47681	6847	317.8702	101.99484
47682	6905	317.96783	102.44195
47683	6841	317.97653	102.810646
47684	6813	318.42206	102.52419
47685	6953	318.24045	102.04634
47686	6946	318.22858	102.41747
47687	6908	318.09045	102.715836
47688	6869	318.16934	103.009636
47689	6836	318.56842	103.33224
47690	6790	318.6468	103.54224
47691	6776	318.25537	103.16458
47692	6780	318.07794	103.60254
47693	6785	317.98395	103.40838
47694	6770	317.54132	103.243805
47695	6791	317.77264	103.036354
47696	6831	317.87817	102.73038
47697	6762	317.431	103.09883
47698	6793	317.16806	102.70318
47699	6831	317.218	102.77468
47700	6855	317.3372	103.09104
47701	6767	317.16968	102.7032
47702	6830	316.88828	103.06751
47703	6818	316.74615	102.83063
47704	6842	317.1596	103.22177
47705	6769	317.0745	102.74324
47706	6828	317.01743	102.67872
47707	6934	316.67303	102.57197
47708	6884	316.98642	102.62686
47709	6931	317.09625	102.377205
47710	6781	317.01447	102.56037
47711	6941	316.8374	102.54265
47712	6832	317.17587	103.03611
47713	6757	317.65	103.178734
47714	6906	317.82544	103.265816
47715	6776	317.91913	103.04925
47716	6868	317.80194	102.63663
47717	6926	318.2873	102.83844
47718	6848	318.74658	102.9357
47719	6787	319.13412	103.01451
47720	6737	318.6596	103.45644
47721	6954	318.84903	103.76177
47722	6755	319.04843	103.904945
47723	6836	318.62796	103.65154
47724	6790	319.0609	103.959946
47725	6803	318.78406	103.81911
47726	6883	318.3948	103.87365
47727	6790	318.77634	104.03226
47728	6817	318.7934	104.31597
47729	6727	318.95493	103.910416
47730	6780	318.67767	103.868484
47731	6808	318.3059	103.78526
47732	6790	317.8464	104.24697
47733	6855	318.202	104.43025
47734	6776	318.51654	104.39059
47735	6866	318.01984	104.499916
47736	6763	317.586	104.88833
47737	6707	318.02985	104.93357
47738	6784	317.88455	105.25262
47739	6769	318.22403	105.303185
47740	6629	318.15152	105.16726
47741	6652	318.52686	104.79995
47742	6743	318.5849	104.36036
47743	6798	318.14612	104.78293
47744	6746	318.29697	104.389946
47745	6841	318.43344	104.46181
47746	6728	318.10986	104.09401
47747	6764	318.57614	103.6164
47748	6763	318.90775	103.50139
47749	6891	318.53995	103.324295
47750	6869	318.8281	103.65715
47751	6852	319.24756	103.43129
47752	6798	319.0144	103.29596
47753	6845	318.7288	103.030075
47754	6768	318.88943	103.20426
47755	6847	318.9771	103.610054
47756	6922	319.03806	103.15719
47757	6889	319.40945	103.03141
47758	6829	319.73383	102.61675
47759	6858	319.49042	102.63747
47760	6883	319.29688	103.03629
47761	6819	318.8971	102.57361
47762	6873	319.34393	102.18914
47763	6852	319.00583	101.6914
47764	6995	318.57727	101.87113
47765	6986	318.8543	101.69124
47766	6908	318.96417	101.78603
47767	6983	319.2342	101.90275
47768	6908	319.17624	101.81942
47769	6885	319.6031	101.72446
47770	7055	319.62457	101.78828
47771	6916	319.1541	102.06078
47772	6874	319.3888	102.46138
47773	6934	319.2225	102.45409
47774	6858	319.45493	102.10447
47775	6919	319.88095	102.268456
47776	6971	320.3386	101.83449
47777	6958	320.77808	101.56896
47778	6880	320.77435	101.93688
47779	6980	321.18295	101.50641
47780	6954	320.90134	101.735855
47781	6977	320.54263	101.58421
47782	6960	320.72266	101.25127
47783	7003	320.57935	101.32489
47784	6961	320.4425	100.870766
47785	6982	320.1099	100.860565
47786	7036	320.18796	100.56594
47787	7115	320.50647	100.65655
47788	7079	320.7211	100.8656
47789	7042	320.71832	100.62384
47790	7045	320.67734	100.97015
47791	7052	321.0614	101.24198
47792	6985	321.4878	101.40844
47793	7025	321.44067	101.50034
47794	6978	321.64847	101.34373
47795	7049	321.48163	100.91854
47796	7074	321.8579	101.20513
47797	6989	321.72717	100.71611
47798	7034	321.509	100.8486
47799	7031	321.6178	100.65051
47800	7142	321.9179	100.69283
47801	7151	322.23587	100.563385
47802	7149	322.02106	100.83361
47803	7070	321.6614	100.721504
47804	7018	321.5494	101.01419
47805	6990	321.8967	101.16317
47806	7051	322.25046	101.01711
47807	6970	322.72934	101.36999
47808	6963	323.12534	101.58581
47809	7054	323.5928	101.73882
47810	7068	323.50858	101.87864
47811	7019	323.25467	101.89723
47812	6976	323.62418	101.40999
47813	7156	323.3822	101.626076
47814	7002	323.16165	101.193375
47815	7039	323.50046	101.24852
47816	7049	323.3772	100.81918
47817	7145	323.78772	100.98049
47818	7022	323.72403	101.010506
47819	7049	323.7671	101.25051
47820	7093	323.86987	100.806335
47821	7084	324.32303	100.32356
47822	7194	324.50354	100.80593
47823	7115	324.27255	101.14798
47824	7137	324.20612	101.028046
47825	7014	324.2036	101.3409
47826	7179	323.96274	101.57825
47827	7131	323.76492	101.60536
47828	7013	323.3985	101.842155
47829	6989	323.10406	102.24464
47830	6966	323.57712	102.102615
47831	7039	323.72882	102.14114
47832	6943	323.60315	102.24864
47833	7018	323.49774	101.910416
47834	6970	323.6943	102.111855
47835	7026	323.89386	102.38417
47836	7035	323.87994	102.10237
47837	6951	323.92673	101.78885
47838	7025	324.38287	101.47962
47839	7096	324.1662	101.048454
47840	7157	324.51578	101.08018
47841	7152	324.84235	101.27226
47842	7040	325.0179	101.44924
47843	7017	325.3708	101.75653
47844	7003	325.1599	102.12066
47845	7030	325.40182	101.72851
47846	7128	325.72015	101.38753
47847	7149	325.51987	101.2932
47848	7159	325.27234	101.55598
47849	7144	325.01358	101.85271
47850	7067	325.06424	101.82921
47851	7020	324.7558	101.81226
47852	7027	324.7377	102.14926
47853	7062	324.45883	102.515274
47854	6968	323.99615	102.971344
47855	6945	323.8597	102.80123
47856	6951	323.50204	103.13089
47857	6899	323.8832	103.582886
47858	6935	323.8996	103.72532
47859	6921	324.12622	103.73729
47860	6898	324.0963	103.78803
47861	6872	323.59775	103.64845
47862	6939	323.96957	103.84163
47863	6919	323.4822	103.58563
47864	6960	323.33792	104.07306
47865	6980	323.27747	104.21853
47866	6887	323.33987	103.9142
47867	6902	322.97644	103.93872
47868	6884	322.89273	104.11656
47869	6874	323.32724	104.048
47870	6852	323.19467	103.59443
47871	6943	322.96793	103.09719
47872	7032	323.35635	103.07587
47873	6876	323.10208	103.16125
47874	6912	323.13156	103.51251
47875	6878	322.6454	103.06856
47876	6953	322.47403	102.99337
47877	6822	322.5408	103.01853
47878	6941	322.91486	103.48594
47879	6931	322.582	103.640755
47880	6941	322.6175	103.19823
47881	6983	322.47205	103.11475
47882	7014	322.25073	103.419464
47883	6985	322.10562	103.202675
47884	6842	322.05258	103.17358
47885	6948	322.55008	103.33397
47886	6900	322.35742	103.599464
47887	6827	322.02216	103.534615
47888	6845	322.05237	103.42686
47889	6932	322.39264	103.22903
47890	6906	322.69135	103.48253
47891	6970	322.45813	103.37099
47892	6866	322.11267	103.67019
47893	6836	321.77176	103.29006
47894	6901	321.78662	103.36266
47895	7010	321.7062	103.26701
47896	6950	321.9533	102.8721
47897	7006	321.9919	103.16661
47898	6908	322.24402	103.36835
47899	6895	322.1962	103.28233
47900	6873	322.14786	103.02223
47901	6909	321.9392	103.143
47902	6930	322.36588	103.523094
47903	6851	322.1354	103.85541
47904	6819	321.98422	103.495255
47905	6834	321.7078	103.40244
47906	6848	321.9343	103.01632
47907	6869	322.39877	102.52558
47908	6973	322.26407	102.88356
47909	6849	322.57578	103.13121
47910	6862	322.8695	102.63289
47911	6899	322.87775	102.13997
47912	7031	323.20593	102.3831
47913	7028	322.85355	102.44598
47914	6908	323.07224	102.29953
47915	6974	323.03073	102.49717
47916	6948	323.26614	102.31747
47917	6988	323.6712	102.778595
47918	6924	323.82077	102.68939
47919	6890	323.44916	102.60063
47920	7051	323.0703	102.94186
47921	6822	323.21503	102.60909
47922	6902	323.12585	102.56564
47923	6954	323.0914	102.18182
47924	6967	323.30463	102.48842
47925	6919	323.7583	102.038185
47926	6983	323.8583	102.149254
47927	6973	323.55215	102.31841
47928	6926	323.468	101.82404
47929	7016	323.92474	101.981865
47930	6999	323.55103	102.3987
47931	6951	323.7298	102.089775
47932	7013	323.3036	101.75547
47933	6988	322.9677	102.106834
47934	6980	322.64685	102.58369
47935	6995	322.43442	102.31589
47936	6921	322.72867	102.001976
47937	6976	322.79523	102.22624
47938	6942	322.5291	102.650215
47939	6908	322.62286	102.98949
47940	6928	322.4964	103.102936
47941	6963	322.74466	103.53302
47942	6909	323.24268	103.82586
47943	6880	323.31302	103.98816
47944	6922	323.67966	103.52785
47945	6918	323.55292	103.88424
47946	6869	324.01645	104.2805
47947	6814	324.5092	104.760796
47948	6791	324.7935	104.879234
47949	6851	324.6363	105.35177
47950	6883	325.0065	105.5464
47951	6811	325.2963	105.19289
47952	6768	325.28104	104.7166
47953	6886	324.8272	105.11385
47954	6853	324.9718	104.73999
47955	6844	325.34094	104.55559
47956	6913	325.07645	104.90618
47957	6828	324.59778	104.446075
47958	6837	324.4748	104.88454
47959	6793	324.54892	105.34301
47960	6918	324.06375	105.27723
47961	6863	324.13678	105.49622
47962	6768	324.3911	105.807274
47963	6802	324.01456	106.217514
47964	6717	324.36652	106.58371
47965	6881	324.52664	106.77871
47966	6863	324.1836	106.31233
47967	6708	323.79193	105.90673
47968	6815	323.9086	105.47904
47969	6757	324.0158	105.27047
47970	6752	323.81073	105.212456
47971	6885	323.37152	105.08313
47972	6727	323.6458	105.30899
47973	6814	323.22095	105.39172
47974	6847	322.9916	105.05946
47975	6831	322.78787	104.69839
47976	6807	322.59262	104.42118
47977	6877	322.80484	104.5819
47978	6770	323.0088	104.53381
47979	6880	322.85062	104.280396
47980	6887	323.10928	104.001785
47981	6899	323.55176	104.46959
47982	6910	323.47073	104.84665
47983	6834	323.60638	104.605995
47984	6825	323.11267	104.16608
47985	6877	323.11316	104.21195
47986	6800	323.33832	103.96997
47987	6870	322.9485	104.241234
47988	6864	322.881	104.31784
47989	6853	322.8702	103.86985
47990	6953	322.80746	103.43188
47991	6952	322.9884	103.76475
47992	6871	322.8234	103.36213
47993	6885	322.93396	103.50796
47994	6965	322.7309	103.41994
47995	6891	322.96863	103.750244
47996	6971	322.64905	104.0791
47997	6832	323.11664	103.88421
47998	6808	323.61545	103.85794
47999	6957	323.14008	103.645996
48000	6875	323.1107	103.69355
48001	6980	322.98053	103.775536
48002	6893	322.57175	103.86617
48003	6865	322.56854	104.122055
48004	6884	322.8426	104.323906
48005	6877	322.93732	104.68902
48006	6811	322.90067	104.840164
48007	6812	322.6294	104.78611
48008	6893	322.2438	104.30227
48009	6927	322.1364	104.3413
48010	6841	322.3346	104.55481
48011	6893	322.2294	105.04081
48012	6788	322.2631	104.78705
48013	6895	322.3908	104.724976
48014	6843	322.82614	104.280846
48015	6934	322.83606	104.531784
48016	6897	323.2075	104.26014
48017	6824	322.86877	104.66744
48018	6853	322.55917	104.90419
48019	6805	322.2983	104.69561
48020	6810	322.17358	104.7056
48021	6812	321.91614	104.586395
48022	6871	321.42487	104.98165
48023	6799	321.77994	104.488106
48024	6824	321.96973	104.455345
48025	6936	321.96265	104.70652
48026	6848	322.36206	104.89643
48027	6758	322.4967	105.32026
48028	6786	322.73044	105.813576
48029	6719	322.78967	105.436905
48030	6724	323.1797	105.898705
48031	6709	322.99103	105.853485
48032	6760	323.02954	106.154015
48033	6672	322.91492	106.17607
48034	6791	322.41748	105.69565
48035	6767	322.61298	105.76428
48036	6708	323.0271	105.94857
48037	6705	323.3261	105.59739
48038	6742	323.3361	105.74486
48039	6730	323.758	105.33674
48040	6843	323.63284	104.95622
48041	6825	323.68494	104.83268
48042	6880	323.63248	104.92742
48043	6858	323.6398	104.74191
48044	6780	323.30157	104.72119
48045	6914	322.90805	104.26865
48046	6919	323.16946	103.909454
48047	6933	322.79465	103.972404
48048	6863	322.44495	103.75412
48049	6892	322.19568	104.25
48050	6834	322.01926	104.67222
48051	6841	322.2834	104.951485
48052	6832	322.16122	104.79516
48053	6868	322.48566	104.30879
48054	6855	322.0582	104.51265
48055	6965	322.1775	104.71845
48056	6762	322.16562	104.86393
48057	6835	321.99057	104.82312
48058	6839	321.69406	105.21951
48059	6860	321.89337	105.32027
48060	6720	322.0868	104.95866
48061	6870	322.21777	104.53648
48062	6772	322.065	104.85355
48063	6889	321.87384	105.08711
48064	6817	322.3428	105.54635
48065	6773	321.91354	105.29673
48066	6742	322.27182	105.25895
48067	6753	322.49545	105.22681
48068	6757	322.25693	105.213554
48069	6841	322.27872	104.86223
48070	6790	322.20926	105.29139
48071	6784	321.87177	105.218414
48072	6789	322.08624	105.56788
48073	6794	322.31723	105.67654
48074	6728	322.11792	105.659515
48075	6732	321.76984	105.4111
48076	6728	321.8967	105.86696
48077	6808	321.98337	106.32636
48078	6778	321.5203	106.047
48079	6759	321.89008	106.19897
48080	6769	322.2332	106.35817
48081	6728	321.99997	106.65106
48082	6681	321.96478	106.260185
48083	6625	322.37698	105.968506
48084	6751	322.3123	106.37724
48085	6743	322.52133	106.33012
48086	6758	322.04614	105.918434
48087	6772	321.73492	106.17092
48088	6734	321.26758	106.082466
48089	6740	321.25793	106.26165
48090	6698	320.78918	106.37972
48091	6621	320.69604	106.82212
48092	6609	320.71283	106.42331
48093	6664	320.83325	106.08651
48094	6761	320.6702	106.002205
48095	6645	321.08295	106.45056
48096	6728	320.86356	106.06154
48097	6799	320.57416	105.876434
48098	6669	320.73068	105.58512
48099	6692	321.09326	105.97467
48100	6709	321.21716	106.27946
48101	6673	320.8492	106.47427
48102	6636	320.78116	106.67298
48103	6747	321.24106	106.19769
48104	6748	320.99536	106.56946
48105	6648	321.01016	106.78519
48106	6639	320.81186	106.81149
48107	6676	320.6299	106.39235
48108	6738	321.07797	105.93974
48109	6800	321.1186	105.47228
48110	6822	320.699	105.512146
48111	6692	320.9155	105.98584
48112	6712	320.93332	105.62576
48113	6663	320.85458	105.74348
48114	6788	320.8988	105.60718
48115	6721	320.44083	105.770805
48116	6710	320.82303	105.4337
48117	6815	320.32507	105.320076
48118	6799	320.46783	104.847115
48119	6752	320.57123	104.85716
48120	6756	321.0538	105.00195
48121	6700	320.5872	104.82827
48122	6834	320.24503	105.20451
48123	6782	319.90192	104.909065
48124	6759	319.52176	104.51633
48125	6714	319.13867	104.159966
48126	6769	319.3084	103.68007
48127	6726	318.8096	103.39989
48128	6807	319.2524	103.64938
48129	6804	319.1781	103.239845
48130	6830	318.77994	103.435745
48131	6847	318.60635	103.86095
48132	6787	318.17264	104.03204
48133	6795	318.25302	104.28607
48134	6807	318.68375	104.67471
48135	6753	319.1132	104.354294
48136	6767	318.7357	104.52724
48137	6732	318.50967	104.7673
48138	6782	318.0719	104.37103
48139	6798	317.80606	104.49091
48140	6719	318.0025	104.16156
48141	6874	317.5428	104.2055
48142	6763	318.03726	103.926994
48143	6809	317.96747	103.83457
48144	6794	317.9131	103.888
48145	6690	317.93524	104.10135
48146	6729	318.04907	104.41802
48147	6682	317.8743	104.546814
48148	6783	318.3717	104.28677
48149	6746	318.4506	104.455345
48150	6765	318.37943	104.662834
48151	6710	318.03476	104.26201
48152	6715	318.37155	103.87134
48153	6804	318.3464	104.032875
48154	6834	318.14676	103.60447
48155	6761	317.97653	103.18966
48156	6856	317.86563	103.04648
48157	6827	318.24307	102.63854
48158	6843	318.3877	102.61762
48159	6929	318.46912	102.86552
48160	6912	318.5535	102.93866
48161	6886	318.6002	103.25373
48162	6862	318.25934	102.815704
48163	6865	318.0477	102.881996
48164	6866	318.39825	102.390114
48165	6886	318.63437	102.48907
48166	6886	318.74106	102.77724
48167	6840	318.26547	103.09872
48168	6804	318.6565	103.02815
48169	6815	318.99088	103.486855
48170	6770	319.28622	103.48832
48171	6840	319.56558	103.221954
48172	6855	319.85837	103.54557
48173	6871	320.32175	103.9748
48174	6766	320.02518	104.46031
48175	6828	320.05005	104.16174
48176	6794	320.5163	104.63245
48177	6752	320.53024	104.99155
48178	6704	320.64886	105.19124
48179	6890	320.5761	105.55425
48180	6719	320.2574	105.50612
48181	6717	320.4816	105.7793
48182	6676	320.73718	105.317764
48183	6798	321.15448	105.73504
48184	6676	320.95056	105.37204
48185	6784	320.76935	105.495094
48186	6740	321.10306	105.31072
48187	6760	320.9619	105.05207
48188	6714	320.8629	104.75846
48189	6770	320.8661	104.357956
48190	6802	321.361	104.61004
48191	6864	321.81638	105.02386
48192	6840	321.82758	105.50337
48193	6767	322.06665	105.58179
48194	6767	321.66986	105.898674
48195	6745	321.5996	105.96713
48196	6790	321.59363	105.696396
48197	6775	321.41516	105.26036
48198	6853	321.32974	105.2683
48199	6752	321.04825	105.22078
48200	6787	321.03946	105.70251
48201	6768	321.05746	105.899185
48202	6787	321.3033	106.360596
48203	6625	321.42065	106.58715
48204	6609	321.49185	106.13835
48205	6732	321.22473	105.75126
48206	6778	320.76697	106.25123
48207	6759	320.88345	106.425644
48208	6797	321.2456	106.86587
48209	6616	321.0673	106.3756
48210	6669	321.46005	106.17127
48211	6730	321.9234	106.46088
48212	6727	321.8184	106.77362
48213	6735	322.24838	106.87485
48214	6703	322.69183	106.54619
48215	6700	322.2031	106.64615
48216	6740	322.23218	106.17259
48217	6619	322.50092	106.279625
48218	6765	322.65988	106.62824
48219	6645	322.48657	106.97784
48220	6643	322.88242	107.34056
48221	6646	322.53143	106.960884
48222	6678	322.89886	106.64355
48223	6727	323.0209	106.54954
48224	6730	323.0964	107.00535
48225	6656	323.40924	107.09018
48226	6730	323.08975	106.6713
48227	6758	323.4365	107.13522
48228	6751	323.5262	107.618996
48229	6753	323.37952	107.93093
48230	6634	322.89703	108.15724
48231	6695	322.64624	107.978516
48232	6666	322.25916	108.31597
48233	6589	321.9236	108.65095
48234	6588	321.5585	108.37026
48235	6691	321.5571	108.12793
48236	6597	321.4188	107.68043
48237	6681	321.85477	108.0052
48238	6684	322.31155	108.4088
48239	6594	322.02017	108.35124
48240	6688	322.01468	108.08333
48241	6621	322.1001	107.87165
48242	6676	321.78226	108.09166
48243	6584	321.958	107.647995
48244	6579	321.58847	107.999855
48245	6628	321.45374	107.51949
48246	6609	321.05716	107.624794
48247	6585	320.9341	107.51843
48248	6603	321.0902	107.38642
48249	6618	320.97	107.45137
48250	6660	320.6301	107.62722
48251	6602	320.4753	107.879745
48252	6578	320.90768	107.41121
48253	6686	320.68475	107.40025
48254	6656	321.00275	106.96817
48255	6639	320.8738	106.595695
48256	6689	320.54922	106.31143
48257	6733	320.78085	105.82206
48258	6818	321.0681	105.465675
48259	6729	321.36536	105.563805
48260	6706	320.98923	105.09187
48261	6773	320.7961	105.01945
48262	6816	321.1194	104.84305
48263	6758	320.90002	104.55867
48264	6790	320.70764	104.56952
48265	6753	321.04678	104.32345
48266	6807	321.07047	104.59591
48267	6785	320.8869	104.99633
48268	6832	320.63577	104.918846
48269	6750	320.46463	105.20639
48270	6756	320.71457	105.68951
48271	6731	320.21796	105.65929
48272	6725	320.0764	105.7092
48273	6770	320.44382	106.068115
48274	6757	320.02472	105.97381
48275	6714	319.97183	106.3521
48276	6692	320.14902	106.20764
48277	6581	319.73477	105.78983
48278	6731	320.20404	105.73741
48279	6702	320.32663	105.27297
48280	6804	319.88464	105.59257
48281	6657	320.23572	105.880486
48282	6781	320.1764	106.303825
48283	6692	319.9846	106.39172
48284	6704	320.4747	106.15285
48285	6716	320.12485	106.41428
48286	6738	320.11523	106.472916
48287	6723	320.37027	106.854805
48288	6660	320.18008	107.00094
48289	6665	320.56357	106.55473
48290	6676	320.12048	106.14062
48291	6691	319.99072	105.86185
48292	6835	319.91867	106.07383
48293	6636	320.03717	106.08764
48294	6605	320.43076	106.576904
48295	6651	320.70657	106.43879
48296	6736	321.01248	105.973465
48297	6745	320.70496	105.60164
48298	6825	320.55966	105.858185
48299	6679	320.59494	106.06192
48300	6680	320.44858	106.48423
48301	6704	320.73465	106.79717
48302	6652	320.95602	107.28283
48303	6686	320.59964	107.31863
48304	6615	320.86902	107.54186
48305	6628	321.18274	107.37155
48306	6557	320.74753	107.31179
48307	6694	320.99384	107.20234
48308	6671	321.21613	107.67798
48309	6624	321.60214	108.09488
48310	6611	321.58286	108.11802
48311	6553	321.61148	108.264946
48312	6602	322.04657	108.67498
48313	6633	321.6942	109.14787
48314	6505	321.6815	108.65754
48315	6523	322.17123	108.853874
48316	6554	321.8443	108.54507
48317	6633	321.55438	108.93992
48318	6545	321.36	108.9192
48319	6617	321.49295	108.664795
48320	6599	321.99152	109.16126
48321	6462	322.43018	109.01703
48322	6561	322.29214	109.06553
48323	6592	322.40347	108.77285
48324	6651	322.40536	108.54118
48325	6706	322.82913	108.31326
48326	6588	322.66257	108.16138
48327	6635	322.23267	108.63532
48328	6565	321.9942	108.66143
48329	6562	321.59824	108.85043
48330	6535	321.26688	109.13968
48331	6526	321.41367	109.24192
48332	6527	320.92926	109.03067
48333	6549	321.29166	108.635345
48334	6540	321.11902	108.80513
48335	6526	321.15085	108.33185
48336	6551	320.97266	108.51483
48337	6632	321.10632	108.117386
48338	6656	321.50864	108.03808
48339	6591	321.6948	108.392334
48340	6532	321.3895	108.395134
48341	6506	321.4773	108.020065
48342	6648	321.26562	107.72157
48343	6627	321.64447	107.911606
48344	6571	322.1038	107.649536
48345	6665	321.64517	107.92368
48346	6602	322.14447	107.479126
48347	6741	321.8544	107.08691
48348	6612	321.78064	106.87923
48349	6750	322.11063	107.2595
48350	6560	322.45203	107.21952
48351	6657	322.47238	107.35857
48352	6666	322.02228	107.160355
48353	6729	321.9158	107.60951
48354	6580	321.9466	107.31147
48355	6686	321.77682	107.06354
48356	6675	322.00998	106.69765
48357	6628	322.16	106.694725
48358	6702	322.1263	106.39234
48359	6625	322.21973	106.88926
48360	6610	322.40637	106.60936
48361	6695	322.34958	106.703964
48362	6740	322.0112	106.37526
48363	6706	321.66708	105.90398
48364	6718	321.752	105.622475
48365	6694	321.3756	105.28785
48366	6812	321.57233	105.18526
48367	6840	322.06177	105.23917
48368	6754	321.65903	104.83218
48369	6832	321.89267	104.58004
48370	6794	321.59402	104.27264
48371	6813	321.71506	104.66069
48372	6732	322.06128	104.17088
48373	6812	322.28543	104.24183
48374	6746	322.11288	104.18973
48375	6798	322.0157	104.13071
48376	6796	321.56088	104.32358
48377	6839	321.8216	104.16127
48378	6908	322.30606	103.670265
48379	6851	321.8869	103.61703
48380	6940	321.8615	103.4893
48381	7048	322.07822	103.236336
48382	6876	322.56732	103.59
48383	6828	322.1704	103.82247
48384	6930	321.71097	103.5249
48385	6852	321.57388	103.68334
48386	6941	321.64908	103.77314
48387	6891	322.08408	103.51139
48388	6875	321.7413	103.12769
48389	6946	321.8279	103.56469
48390	6919	321.40985	103.768845
48391	6862	321.58365	103.6579
48392	6874	321.85782	103.68842
48393	6806	321.57663	104.17399
48394	6815	322.04608	103.73237
48395	6920	321.6923	103.7107
48396	6881	321.35962	103.62648
48397	6901	321.83722	104.05152
48398	6909	321.5599	103.794266
48399	6836	321.65964	103.933235
48400	6763	321.33356	103.96406
48401	6809	321.3539	103.66212
48402	6911	321.04453	104.115295
48403	6854	321.28006	104.01414
48404	6955	321.65646	104.108345
48405	6838	322.13333	104.46551
48406	6831	322.05258	104.04637
48407	6872	322.0409	103.666176
48408	6856	322.39975	103.43909
48409	6821	322.1484	103.031906
48410	6888	322.52325	103.043396
48411	6982	322.2702	103.42233
48412	6822	322.11264	103.387375
48413	6878	322.35345	103.84545
48414	6867	322.16614	104.21391
48415	6807	322.22372	103.91724
48416	6838	322.70706	103.52025
48417	6880	323.16483	103.33027
48418	6980	323.6155	103.12658
48419	6928	323.86356	103.27984
48420	6925	324.3587	103.0289
48421	6871	324.66153	102.72591
48422	6922	324.61707	102.997345
48423	6976	325.06686	102.807724
48424	6962	324.6952	102.56832
48425	6966	324.68015	102.49104
48426	6997	324.3115	102.33079
48427	6882	324.42606	102.1348
48428	6938	324.9247	102.61207
48429	6985	324.5342	102.81936
48430	6982	324.58694	102.416245
48431	6982	324.166	102.33974
48432	7044	324.62006	102.26439
48433	7006	324.74634	102.65323
48434	6916	324.36328	102.84283
48435	7093	324.66806	102.99409
48436	6889	325.14615	102.85876
48437	6964	325.41843	102.43689
48438	7069	324.95538	102.38178
48439	7031	325.36414	102.6886
48440	6972	325.8337	102.50754
48441	6992	325.57712	102.58122
48442	6973	325.66858	102.52237
48443	7028	325.935	102.225876
48444	6998	326.26926	101.998535
48445	7041	326.51703	102.48476
48446	7042	326.88718	101.99235
48447	7024	327.10468	101.59388
48448	7166	327.1892	102.01993
